# Time(s) Gyro_X Gyro_Y Gyro_Z Acc_X Acc_Y Acc_Z
3.340000 0.00105963 -0.00014694 -0.00010178 0.026743 -0.023974 -10.278959
3.350000 0.00139349 0.00139519 -0.00016483 0.033767 -0.023436 -10.301398
3.360000 0.00204955 -0.00003524 0.00051739 0.032547 0.002961 -10.309297
3.370000 0.00119760 0.00257526 -0.00148919 0.009963 -0.016438 -10.318361
3.380000 0.00273596 0.00069791 -0.00145142 0.020190 -0.003143 -10.311036
3.390000 0.00051611 0.00017965 -0.00037583 0.021271 -0.020818 -10.280251
3.400000 0.00152284 -0.00007370 -0.00082435 0.014302 0.000190 -10.302625
3.410000 0.00314227 0.00222754 -0.00036368 0.027712 -0.012481 -10.298033
3.420000 0.00103800 0.00062003 -0.00018648 0.012095 -0.011769 -10.301055
3.430000 -0.00002279 0.00024262 -0.00246858 0.013102 -0.000273 -10.291175
3.440000 0.00139922 0.00114720 -0.00128319 0.026436 -0.018916 -10.298510
3.450000 0.00257399 -0.00072577 -0.00226437 0.017514 -0.011628 -10.290232
3.460000 0.00122445 0.00154710 0.00088393 0.019697 -0.022926 -10.289044
3.470000 0.00054112 0.00157868 -0.00083851 0.020334 -0.029408 -10.318003
3.480000 0.00082737 0.00138366 -0.00014768 0.022979 -0.023295 -10.292339
3.490000 -0.00057639 0.00197654 0.00058009 0.012244 -0.013668 -10.300434
3.500000 0.00037444 0.00089580 -0.00030597 0.037519 -0.005497 -10.283177
3.510000 0.00126067 -0.00005031 -0.00147162 0.020240 -0.006776 -10.295733
3.520000 0.00097445 0.00167273 -0.00025640 0.034696 -0.015726 -10.310625
3.530000 0.00062939 0.00127170 -0.00364854 0.000014 0.001683 -10.291865
3.540000 0.00214877 -0.00123971 -0.00116244 0.025443 -0.000104 -10.313167
3.550000 -0.00011967 -0.00079468 0.00036083 0.016414 -0.017361 -10.289227
3.560000 0.00053230 0.00084650 -0.00084692 0.013074 -0.027014 -10.308753
3.570000 0.00147704 0.00057682 -0.00208299 0.031494 -0.022425 -10.302170
3.580000 0.00199627 0.00000624 -0.00235658 0.026345 -0.021989 -10.313699
3.590000 0.00057188 0.00200076 0.00005022 0.004183 -0.015568 -10.291677
3.600000 0.00065135 0.00015074 -0.00112164 0.017978 -0.010696 -10.312778
3.610000 0.00307675 0.00088194 -0.00036996 0.004547 0.007539 -10.284322
3.620000 0.00203028 0.00073879 -0.00105904 0.027690 -0.021597 -10.299030
3.630000 0.00080365 0.00042840 -0.00083722 0.019983 -0.001857 -10.292622
3.640000 0.00172763 0.00055195 -0.00006736 0.025259 -0.016677 -10.288723
3.650000 0.00091928 0.00057864 -0.00279820 0.023023 -0.014560 -10.304081
3.660000 0.00191633 0.00084649 0.00019801 0.018864 -0.025795 -10.297051
3.670000 -0.00189626 0.00258837 -0.00093959 0.020889 -0.039045 -10.298953
3.680000 0.00210818 -0.00053991 -0.00018723 0.008241 -0.010014 -10.290278
3.690000 -0.00005342 -0.00012377 0.00111403 0.015737 -0.009510 -10.290739
3.700000 0.00080932 0.00071743 0.00007007 0.017703 0.000343 -10.303901
3.710000 0.00149568 0.00065042 -0.00043504 0.034714 -0.017252 -10.305083
3.720000 0.00340342 0.00044238 -0.00059890 0.016485 -0.025994 -10.288804
3.730000 0.00205065 0.00160553 0.00038703 0.003972 -0.001104 -10.306009
3.740000 0.00163873 -0.00064300 0.00083343 0.028367 -0.014758 -10.293942
3.750000 -0.00014635 0.00080264 -0.00155428 0.014100 -0.011472 -10.295300
3.760000 0.00093586 0.00082876 -0.00047864 0.005421 -0.024625 -10.302059
3.770000 0.00142192 0.00211371 -0.00034647 0.012450 -0.002472 -10.296580
3.780000 0.00075584 0.00146409 0.00038947 0.012213 -0.019908 -10.301695
3.790000 -0.00022761 0.00109740 -0.00009883 0.017120 -0.025753 -10.304789
3.800000 0.00070244 0.00187571 -0.00095006 0.027666 -0.013147 -10.298173
3.810000 0.00112558 0.00032693 -0.00078442 0.020026 -0.015456 -10.298741
3.820000 -0.00009628 -0.00094005 0.00079451 0.025171 -0.010568 -10.312368
3.830000 0.00015304 -0.00049139 -0.00295339 0.018684 -0.030058 -10.290294
3.840000 0.00036104 -0.00082309 0.00084202 0.027677 -0.021108 -10.297818
3.850000 0.00200982 -0.00018815 0.00145244 -0.001114 -0.005272 -10.289553
3.860000 0.00198177 0.00017517 -0.00329941 0.031501 -0.000135 -10.308891
3.870000 0.00329094 -0.00088957 -0.00244540 0.028880 -0.000207 -10.311596
3.880000 0.00202257 0.00293975 0.00058427 0.018288 -0.018634 -10.288095
3.890000 0.00156391 0.00109475 0.00005342 -0.003939 0.003160 -10.297775
3.900000 0.00175893 0.00078119 -0.00069580 0.029161 -0.015602 -10.291729
3.910000 0.00093741 -0.00025396 -0.00108068 -0.003214 -0.018849 -10.288172
3.920000 -0.00069296 0.00040166 -0.00178859 0.022887 -0.031368 -10.296036
3.930000 -0.00010359 0.00067989 0.00059200 0.011813 -0.024054 -10.311857
3.940000 0.00191832 -0.00107050 -0.00178963 0.026187 -0.003870 -10.275449
3.950000 0.00194077 -0.00048249 -0.00102463 0.005260 -0.007326 -10.288318
3.960000 0.00155005 -0.00046834 -0.00069462 0.014195 -0.024176 -10.307507
3.970000 -0.00033403 -0.00010137 -0.00048022 0.014726 -0.012974 -10.283049
3.980000 -0.00059299 0.00094047 -0.00081964 0.031053 -0.031154 -10.304538
3.990000 0.00155249 0.00072391 0.00056414 0.032996 -0.022311 -10.297219
4.000000 0.00112522 0.00007059 -0.00067770 0.002947 -0.003470 -10.315777
4.010000 0.00154330 0.00054886 -0.00075941 0.003572 -0.004492 -10.277449
4.020000 0.00029801 -0.00016290 -0.00220261 0.017094 -0.015469 -10.287567
4.030000 0.00274958 -0.00074386 -0.00149291 0.022894 -0.018732 -10.301505
4.040000 0.00028159 0.00139492 -0.00109495 0.004332 -0.012671 -10.297569
4.050000 0.00224774 -0.00017349 -0.00052101 0.015622 -0.025018 -10.305655
4.060000 0.00016465 0.00264515 -0.00198760 0.026184 -0.006183 -10.299921
4.070000 0.00130982 0.00113378 -0.00038620 0.015675 -0.023536 -10.287282
4.080000 0.00081471 0.00037018 -0.00075619 0.020310 -0.011321 -10.293065
4.090000 0.00085300 0.00146388 0.00141052 0.016923 -0.026654 -10.306611
4.100000 0.00044251 -0.00086980 -0.00088828 0.031279 -0.022257 -10.300754
4.110000 0.00357971 -0.00030367 0.00083912 0.008656 -0.027161 -10.304342
4.120000 0.00267770 -0.00005359 -0.00023102 0.036884 -0.008420 -10.301918
4.130000 0.00262840 0.00012087 -0.00100358 0.030829 -0.016523 -10.283107
4.140000 0.00041832 -0.00051476 -0.00144928 0.042117 -0.004718 -10.295704
4.150000 -0.00022394 0.00053408 -0.00156997 0.026993 -0.014849 -10.315010
4.160000 0.00123379 -0.00105590 -0.00046912 0.013454 -0.024516 -10.303418
4.170000 0.00183353 -0.00149374 -0.00042594 0.037937 -0.003779 -10.292241
4.180000 0.00222767 -0.00070964 0.00087257 0.028123 -0.033921 -10.289368
4.190000 0.00141902 -0.00020501 -0.00085577 0.029396 -0.037397 -10.288998
4.200000 0.00155833 0.00057601 -0.00026124 0.005759 -0.034700 -10.283387
4.210000 0.00007933 0.00066936 -0.00221371 0.009930 -0.022159 -10.286754
4.220000 0.00088877 -0.00040391 -0.00153553 0.016948 -0.016802 -10.298671
4.230000 0.00223609 0.00159131 -0.00019086 0.023476 -0.017263 -10.295509
4.240000 -0.00009231 0.00018359 0.00041310 0.014964 -0.011482 -10.293512
4.250000 0.00114172 0.00281933 -0.00040668 0.038979 -0.018813 -10.298492
4.260000 0.00119205 0.00019088 -0.00066646 0.022388 -0.005356 -10.307566
4.270000 0.00084753 0.00120811 0.00015670 0.021036 -0.040078 -10.299365
4.280000 0.00021401 -0.00083123 -0.00263621 0.030727 -0.022261 -10.294882
4.290000 0.00150799 -0.00060337 -0.00295289 0.014711 -0.023594 -10.286935
4.300000 0.00138858 0.00299300 -0.00080607 0.009547 -0.012070 -10.293566
4.310000 0.00183849 0.00058183 -0.00089889 0.011482 -0.013443 -10.305999
4.320000 0.00191908 0.00020973 -0.00053261 0.025218 -0.028149 -10.300046
4.330000 0.00132170 -0.00016809 0.00019204 0.017472 -0.003870 -10.295250
4.340000 0.00082504 -0.00025575 -0.00026349 0.029550 -0.009453 -10.291167
4.350000 0.00010153 0.00052818 -0.00080912 0.016681 -0.004791 -10.300212
4.360000 0.00208590 0.00097470 -0.00082503 0.002702 -0.017148 -10.292115
4.370000 0.00181777 0.00189021 -0.00024219 0.003934 -0.023851 -10.308956
4.380000 0.00101035 -0.00081184 -0.00186511 0.027867 0.001729 -10.298747
4.390000 0.00069478 -0.00010951 -0.00098697 0.025315 -0.009945 -10.281112
4.400000 0.00105665 0.00102969 -0.00087050 0.013474 -0.017199 -10.300058
4.410000 0.00148650 0.00056447 -0.00277547 0.020754 0.010043 -10.296342
4.420000 0.00006066 0.00035591 -0.00200969 0.011453 -0.026545 -10.284124
4.430000 0.00159993 0.00203075 0.00041876 0.011407 -0.008364 -10.303447
4.440000 0.00078656 0.00199073 -0.00065133 0.007333 -0.008948 -10.302957
4.450000 0.00066291 -0.00011340 -0.00110247 0.024254 -0.010007 -10.291187
4.460000 0.00061182 0.00067042 -0.00063943 0.017319 -0.008138 -10.305875
4.470000 0.00100305 0.00093694 0.00039065 -0.004541 -0.007931 -10.294994
4.480000 0.00194955 -0.00098490 -0.00335392 0.013899 -0.029712 -10.317016
4.490000 0.00193432 -0.00086688 -0.00102477 0.020517 0.001488 -10.298036
4.500000 -0.00017011 -0.00130198 -0.00025854 0.016387 -0.015244 -10.274858
4.510000 0.00175916 -0.00007651 -0.00339104 0.027519 -0.024336 -10.296369
4.520000 0.00045376 0.00089180 -0.00227891 0.023324 -0.025563 -10.289059
4.530000 0.00118336 0.00048469 -0.00022071 0.011822 -0.030109 -10.295889
4.540000 0.00111958 -0.00047307 0.00039657 0.019178 -0.015010 -10.304296
4.550000 0.00084147 0.00047270 -0.00173327 0.013749 -0.003716 -10.292239
4.560000 0.00055672 -0.00038480 -0.00097295 0.010433 -0.034507 -10.305794
4.570000 0.00271171 -0.00087190 -0.00241356 0.021573 -0.021319 -10.303747
4.580000 0.00247117 0.00029068 -0.00146907 0.014108 -0.015727 -10.288804
4.590000 0.00203990 -0.00010562 0.00102601 0.019996 -0.014381 -10.298899
4.600000 0.00167793 0.00001209 0.00135731 0.015006 -0.006058 -10.289226
4.610000 0.00039429 0.00124210 -0.00050071 0.040453 -0.008894 -10.301634
4.620000 0.00230174 0.00206151 -0.00076800 0.010953 -0.005471 -10.304800
4.630000 0.00024658 0.00095997 -0.00147772 0.028097 -0.022599 -10.293158
4.640000 0.00301339 0.00063654 -0.00116532 0.009402 -0.007201 -10.308987
4.650000 0.00118468 -0.00084713 -0.00177161 0.022730 -0.016978 -10.295632
4.660000 0.00220041 -0.00015689 -0.00184691 0.016042 -0.019193 -10.295102
4.670000 0.00153665 0.00168570 -0.00008105 0.009979 -0.025080 -10.300235
4.680000 0.00199605 -0.00025680 -0.00222181 0.016025 -0.025054 -10.287408
4.690000 0.00250133 0.00017732 -0.00105083 0.016655 -0.017267 -10.309925
4.700000 0.00232819 0.00105623 -0.00034411 0.040716 0.009271 -10.304454
4.710000 0.00316500 -0.00014352 0.00012784 0.032261 -0.015918 -10.280612
4.720000 0.00105701 0.00076859 0.00072847 0.023362 -0.014002 -10.321643
4.730000 0.00150784 0.00103830 0.00027251 0.011214 -0.014795 -10.294663
4.740000 0.00063505 -0.00033921 -0.00184481 0.007852 -0.022288 -10.291116
4.750000 -0.00096636 0.00255621 -0.00190321 0.006168 -0.013663 -10.284270
4.760000 0.00077875 0.00022319 -0.00049259 0.023855 -0.011645 -10.316852
4.770000 0.00181574 0.00136047 -0.00138308 0.011781 0.005542 -10.302642
4.780000 0.00083288 0.00078258 -0.00104869 0.032645 -0.021108 -10.299428
4.790000 0.00260735 0.00099097 -0.00006512 0.025156 -0.013993 -10.292835
4.800000 0.00166288 0.00167347 -0.00061898 0.011816 -0.026363 -10.305509
4.810000 -0.00029683 0.00089969 -0.00145136 0.014677 -0.017293 -10.286277
4.820000 0.00047138 0.00108636 0.00043828 0.020873 -0.010154 -10.295234
4.830000 0.00102127 0.00080883 0.00090221 0.008846 -0.014827 -10.295342
4.840000 0.00124075 0.00310168 -0.00023449 0.027599 -0.025686 -10.317054
4.850000 -0.00076076 0.00125334 -0.00041884 0.021763 -0.011461 -10.298444
4.860000 0.00228975 0.00117318 -0.00093846 0.020280 -0.006212 -10.301238
4.870000 -0.00022430 0.00029098 -0.00165052 0.017214 -0.014210 -10.308848
4.880000 0.00041948 0.00108858 0.00086990 0.018481 -0.015637 -10.280280
4.890000 0.00139467 -0.00069588 -0.00035540 0.017019 -0.013000 -10.287464
4.900000 0.00219663 -0.00010978 -0.00093402 0.011625 -0.001243 -10.279011
4.910000 0.00101469 -0.00028490 -0.00015172 0.019711 -0.020394 -10.280379
4.920000 0.00087905 0.00091953 -0.00168749 0.027956 -0.014180 -10.282382
4.930000 0.00056254 0.00122238 -0.00117283 0.033210 -0.018363 -10.294163
4.940000 0.00272696 0.00010036 -0.00057532 0.025768 -0.014713 -10.310559
4.950000 0.00193259 -0.00091837 -0.00256081 0.010617 -0.028583 -10.291721
4.960000 -0.00052566 0.00176258 -0.00135186 0.008156 -0.013076 -10.278331
4.970000 0.00355820 -0.00006425 -0.00061545 0.034278 -0.033374 -10.309437
4.980000 0.00254211 0.00250609 0.00126150 0.012235 -0.026690 -10.313188
4.990000 0.00220837 0.00152406 -0.00020747 0.019892 -0.007949 -10.287110
5.000000 0.00177836 -0.00005119 -0.00161820 0.015255 -0.017719 -10.293093
5.010000 0.00099663 0.00032982 -0.00125323 0.018915 -0.006894 -10.292346
5.020000 0.00169639 0.00145531 -0.00071159 0.016237 -0.033566 -10.281660
5.030000 0.00247753 -0.00064169 -0.00099366 0.013139 -0.011424 -10.315816
5.040000 0.00028318 -0.00136654 -0.00088268 0.019887 -0.013997 -10.295164
5.050000 0.00087825 0.00201345 -0.00016919 0.050138 -0.021311 -10.288443
5.060000 -0.00002419 0.00235409 0.00042103 0.025232 -0.021786 -10.288593
5.070000 0.00158210 0.00027352 -0.00175944 0.018357 -0.006248 -10.277040
5.080000 0.00062779 0.00158875 0.00108459 0.021508 -0.017811 -10.286134
5.090000 0.00254324 0.00001115 -0.00191962 0.033967 -0.023833 -10.301180
5.100000 0.00114089 -0.00126844 -0.00047683 0.026754 -0.016320 -10.306193
5.110000 0.00085240 0.00003396 -0.00239470 0.025407 -0.008285 -10.299994
5.120000 0.00151360 -0.00003270 -0.00196992 0.020613 -0.020766 -10.307602
5.130000 -0.00187226 0.00047249 0.00097225 0.015029 -0.014261 -10.311401
5.140000 0.00266126 0.00004290 -0.00140221 0.015760 -0.014122 -10.284703
5.150000 0.00146877 -0.00049839 -0.00049821 0.016874 -0.027459 -10.298747
5.160000 0.00176608 0.00172693 -0.00090015 0.014334 -0.009478 -10.300029
5.170000 0.00079633 -0.00037798 -0.00162688 -0.007106 0.021916 -10.295226
5.180000 0.00077352 0.00086737 0.00011358 0.020892 -0.030414 -10.311296
5.190000 0.00019682 0.00199269 -0.00107112 0.019081 -0.011638 -10.289629
5.200000 0.00097863 -0.00024721 -0.00322424 0.022374 -0.026859 -10.321695
5.210000 0.00188405 0.00123684 -0.00108133 0.018998 -0.020340 -10.309276
5.220000 0.00106699 0.00101594 -0.00236255 0.028281 -0.030756 -10.290480
5.230000 0.00047095 0.00129426 -0.00205429 0.005899 -0.013659 -10.287310
5.240000 0.00129356 -0.00085658 -0.00033357 0.016621 0.001899 -10.277471
5.250000 0.00096436 -0.00111513 0.00036474 0.022372 -0.009586 -10.286043
5.260000 0.00026541 -0.00031025 -0.00059943 0.025444 -0.010628 -10.301891
5.270000 0.00214864 -0.00051582 -0.00073832 0.003126 -0.028901 -10.272826
5.280000 0.00142882 0.00119311 -0.00062356 0.023225 -0.017457 -10.284017
5.290000 0.00063297 -0.00032759 -0.00071386 0.012505 -0.009169 -10.295878
5.300000 -0.00007214 -0.00242135 -0.00036344 0.024600 -0.018364 -10.306297
5.310000 0.00190393 -0.00186293 -0.00180973 0.011771 -0.022839 -10.296680
5.320000 0.00161915 0.00255750 -0.00077921 0.004439 -0.027474 -10.295295
5.330000 0.00027200 0.00031710 0.00057488 0.018723 -0.013098 -10.297100
5.340000 0.00035404 -0.00029919 -0.00128274 0.045190 -0.013733 -10.300441
5.350000 0.00004667 0.00062267 0.00082468 0.021011 -0.004800 -10.297146
5.360000 0.00132308 0.00024765 -0.00109181 0.026847 -0.011040 -10.299554
5.370000 -0.00056319 0.00138311 -0.00087784 0.021109 0.000989 -10.294219
5.380000 0.00081952 0.00369311 -0.00050125 0.010140 -0.018195 -10.317792
5.390000 0.00024821 0.00007364 0.00034845 0.021374 -0.001879 -10.310064
5.400000 0.00111327 -0.00093828 0.00011923 0.021497 -0.005146 -10.285739
5.410000 0.00033186 0.00237330 0.00028005 0.032798 -0.033683 -10.291601
5.420000 0.00055268 0.00178102 -0.00073214 0.004944 -0.024983 -10.288439
5.430000 0.00185277 0.00098473 -0.00164636 0.021580 -0.007737 -10.305941
5.440000 0.00035645 0.00152996 -0.00113478 0.034736 -0.008117 -10.287757
5.450000 0.00059635 -0.00045512 -0.00037640 0.009198 -0.003286 -10.299812
5.460000 0.00306252 -0.00056753 -0.00077578 0.013888 -0.008745 -10.290818
5.470000 0.00241222 0.00042036 -0.00034763 0.011532 0.005563 -10.278506
5.480000 -0.00006239 0.00092831 -0.00098714 0.026050 -0.010696 -10.293352
5.490000 0.00198573 0.00168739 0.00178956 0.004500 -0.013872 -10.295655
5.500000 0.00157963 0.00082580 -0.00060562 0.014240 -0.018093 -10.320463
5.510000 0.00064683 0.00083848 -0.00109540 0.009027 -0.005782 -10.279338
5.520000 0.00116846 0.00181760 -0.00180654 0.010566 -0.013172 -10.285666
5.530000 0.00213988 0.00181712 -0.00091807 0.014798 -0.008238 -10.296988
5.540000 -0.00112185 -0.00010782 0.00049699 0.031904 -0.027825 -10.307696
5.550000 0.00097713 -0.00049930 -0.00130477 0.022795 -0.014038 -10.297213
5.560000 0.00184062 0.00104673 -0.00103893 0.025758 -0.024306 -10.310344
5.570000 0.00063318 0.00010824 -0.00172241 0.014999 -0.018883 -10.299487
5.580000 0.00261538 0.00017768 0.00041716 0.032690 -0.007296 -10.291318
5.590000 0.00252132 0.00149831 -0.00123162 0.022220 -0.019342 -10.305189
5.600000 0.00140373 0.00047580 -0.00170370 0.008028 -0.021945 -10.297079
5.610000 0.00132436 -0.00067904 0.00038768 0.008450 -0.013305 -10.298594
5.620000 0.00053538 0.00070116 -0.00051671 0.016027 -0.003385 -10.321256
5.630000 0.00074110 0.00108669 -0.00127490 0.016163 -0.038524 -10.294264
5.640000 0.00187130 -0.00084598 -0.00067362 0.027622 -0.028511 -10.308881
5.650000 0.00293893 -0.00050033 -0.00147774 0.003017 -0.014364 -10.300058
5.660000 0.00151391 0.00067958 -0.00044937 0.017213 -0.018680 -10.306386
5.670000 0.00148919 0.00113472 0.00030970 0.031319 -0.012277 -10.308497
5.680000 0.00140982 0.00025874 -0.00012743 0.012995 -0.023721 -10.282591
5.690000 0.00289988 0.00036737 -0.00177453 0.027112 -0.016265 -10.279578
5.700000 0.00210708 0.00037962 -0.00297267 0.034520 -0.017307 -10.300756
5.710000 0.00184742 -0.00003533 -0.00089053 0.016376 -0.024527 -10.279310
5.720000 0.00133198 0.00069050 -0.00009055 0.009936 -0.006317 -10.289745
5.730000 0.00056451 0.00101311 -0.00105955 0.016951 0.003100 -10.312241
5.740000 0.00173881 0.00111537 -0.00173544 0.019203 -0.019890 -10.287044
5.750000 0.00208598 -0.00003596 0.00000806 0.023536 -0.032273 -10.284255
5.760000 0.00136729 0.00233818 -0.00102347 0.024855 -0.025355 -10.300147
5.770000 0.00065068 0.00048058 -0.00110318 0.007001 -0.016708 -10.295149
5.780000 0.00179994 -0.00111631 -0.00185368 0.016654 -0.019505 -10.312777
5.790000 -0.00006780 0.00145031 0.00091061 0.023372 -0.034245 -10.296339
5.800000 0.00089555 0.00033118 -0.00072995 0.002008 -0.014495 -10.296711
5.810000 0.00216188 -0.00042735 -0.00056163 0.024033 -0.006377 -10.286174
5.820000 0.00197520 0.00100109 -0.00061042 0.003900 -0.015582 -10.276541
5.830000 0.00200105 -0.00220323 -0.00012212 0.021191 -0.023313 -10.297447
5.840000 0.00034592 -0.00133063 -0.00028880 0.016163 -0.026765 -10.287959
5.850000 0.00237366 0.00036255 0.00015287 0.025844 -0.028345 -10.297583
5.860000 0.00261228 0.00181491 0.00083996 0.014335 -0.031016 -10.310798
5.870000 0.00174213 0.00057543 -0.00240197 0.007340 -0.015584 -10.301230
5.880000 0.00075394 -0.00034325 0.00137094 0.010408 -0.018919 -10.289175
5.890000 0.00082411 0.00062320 -0.00024851 0.023567 -0.004981 -10.298933
5.900000 0.00104360 0.00219505 -0.00142265 0.036026 -0.011519 -10.301539
5.910000 0.00119461 -0.00024247 -0.00212002 0.020930 -0.027481 -10.299712
5.920000 0.00038823 0.00046296 -0.00122930 0.024300 -0.008883 -10.300752
5.930000 0.00030758 -0.00090632 -0.00088311 0.047339 -0.016722 -10.313434
5.940000 -0.00050472 0.00126006 -0.00071756 0.032133 -0.008929 -10.294333
5.950000 -0.00045755 0.00019079 -0.00155216 0.015351 -0.011067 -10.280460
5.960000 0.00131917 0.00184045 -0.00267517 0.022016 -0.029700 -10.331184
5.970000 0.00111503 0.00033987 -0.00012866 0.023846 -0.024859 -10.297647
5.980000 0.00121320 -0.00025197 -0.00111905 0.011909 -0.023809 -10.304303
5.990000 0.00020397 0.00157601 -0.00077869 0.013251 -0.007238 -10.290914
6.000000 0.00290119 0.00043934 -0.00150841 0.007920 -0.025717 -10.292859
6.010000 -0.00051371 -0.00130314 -0.00238414 0.030525 -0.004629 -10.306679
6.020000 0.00126713 0.00100873 -0.00238119 0.029893 -0.032763 -10.298679
6.030000 0.00189504 0.00001694 -0.00065321 0.024870 -0.035788 -10.275721
6.040000 0.00261222 0.00139684 -0.00106853 0.033267 -0.008530 -10.306300
6.050000 0.00010881 -0.00165182 -0.00151915 0.019319 -0.007096 -10.307877
6.060000 0.00078887 -0.00048718 -0.00093126 0.018195 -0.005896 -10.311596
6.070000 0.00107685 0.00027514 -0.00145000 0.023324 -0.032548 -10.306088
6.080000 0.00116865 0.00094194 -0.00189040 0.014954 -0.009864 -10.303658
6.090000 0.00241093 0.00040141 -0.00078115 0.021255 -0.021872 -10.301956
6.100000 0.00170821 0.00073322 0.00015314 0.032507 -0.026502 -10.289058
6.110000 0.00128712 -0.00011244 -0.00043850 0.019989 -0.020756 -10.308825
6.120000 -0.00014373 0.00060856 -0.00083323 0.008538 -0.022386 -10.298151
6.130000 0.00079188 0.00037146 -0.00268185 0.026035 -0.018002 -10.298983
6.140000 0.00045128 0.00059284 -0.00064014 0.019160 -0.010232 -10.290202
